store_id,month,category,revenue,transaction_count,units_sold
1003,2025-10,Apparel,104467.86,1070,3836
1003,2025-10,Gas Station,196975.89,4251,15562
1004,2025-10,Grocery,1148825.14,13442,59395
1004,2025-10,Fresh Produce,400079.32,6005,17011
1004,2025-10,Meat & Seafood,596265.87,6844,19705
1004,2025-10,Bakery,284846.1,3351,13087
1004,2025-10,Frozen Foods,447744.75,4949,21371
1004,2025-10,Beverages,596618.16,7493,33283
1004,2025-10,Household,697877.68,9287,40118
1004,2025-10,Electronics,350484.74,4249,11270
1004,2025-10,Health & Beauty,299538.85,3654,10480
1004,2025-10,Home & Garden,198199.58,2254,7381
1004,2025-10,Apparel,174696.24,2027,5429
1004,2025-10,Gas Station,293206.14,5994,17271
1005,2025-10,Grocery,589392.53,5543,24048
1005,2025-10,Fresh Produce,226480.57,2760,8874
1005,2025-10,Meat & Seafood,321502.81,4303,14714
1005,2025-10,Bakery,139704.2,1487,5564
1005,2025-10,Frozen Foods,241463.05,2789,8282
1005,2025-10,Beverages,290363.85,3168,13534
1005,2025-10,Household,370213.33,3792,11235
1005,2025-10,Electronics,210014.98,2543,10767
1005,2025-10,Health & Beauty,142037.29,1540,5820
1005,2025-10,Home & Garden,83780.18,1009,4166
1005,2025-10,Apparel,88959.19,1138,2984
1005,2025-10,Gas Station,137440.89,3088,9134
1006,2025-10,Grocery,641458.94,6471,18870
1006,2025-10,Fresh Produce,236682.17,2828,12273
1006,2025-10,Meat & Seafood,337691.93,4290,14920
1006,2025-10,Bakery,179623.72,1871,8211
1006,2025-10,Frozen Foods,285351.68,3697,11034
1006,2025-10,Beverages,345847.56,3919,15806
1006,2025-10,Household,375797.67,4371,17695
1006,2025-10,Electronics,233542.4,2236,8895
1006,2025-10,Health & Beauty,163883.79,1815,5645
1006,2025-10,Home & Garden,109437.29,1111,4841
1006,2025-10,Apparel,99555.93,1057,3031
1006,2025-10,Gas Station,159656.96,3449,14798
1007,2025-10,Grocery,839543.36,9194,40631
1007,2025-10,Fresh Produce,274650.27,2926,7605
1007,2025-10,Meat & Seafood,378241.66,4448,19224
1007,2025-10,Bakery,207033.04,2128,8981
1007,2025-10,Frozen Foods,305849.02,3729,12721
1007,2025-10,Beverages,369962.08,4422,14419
1007,2025-10,Household,435185.02,5014,15506
1007,2025-10,Electronics,284504.5,3628,12424
1007,2025-10,Health & Beauty,189284.0,2260,6032
1007,2025-10,Home & Garden,122608.93,1356,5305
1007,2025-10,Apparel,116639.42,1247,4307
1007,2025-10,Gas Station,189220.7,4996,22455
1008,2025-10,Grocery,844430.39,8056,27041
1008,2025-10,Fresh Produce,264951.75,2570,11188
1008,2025-10,Meat & Seafood,452881.63,5984,20648
1008,2025-10,Bakery,206785.71,2205,8267
1008,2025-10,Frozen Foods,352124.62,3188,13590
1008,2025-10,Beverages,413715.66,4850,14010
1008,2025-10,Household,472075.49,5324,20054
1008,2025-10,Electronics,290248.22,3302,14194
1008,2025-10,Health & Beauty,195140.3,2405,6996
1008,2025-10,Home & Garden,126089.29,1650,6030
1008,2025-10,Apparel,109794.42,1506,4583
1008,2025-10,Gas Station,208742.16,4425,17865
1009,2025-10,Grocery,787523.09,9705,28172
1009,2025-10,Fresh Produce,282144.74,3698,12809
1009,2025-10,Meat & Seafood,450704.19,4454,17524
1009,2025-10,Bakery,211715.65,2453,8669
1009,2025-10,Frozen Foods,327414.19,3463,11858
1009,2025-10,Beverages,399109.94,4994,16508
1009,2025-10,Household,492001.08,7027,22830
1009,2025-10,Electronics,282836.39,3189,7994
1009,2025-10,Health & Beauty,205146.55,2096,5920
1009,2025-10,Home & Garden,128580.46,1561,5767
1009,2025-10,Apparel,117676.67,1273,4747
1009,2025-10,Gas Station,205041.95,4672,14195
1010,2025-10,Grocery,714497.91,9883,27115
1010,2025-10,Fresh Produce,263270.52,3011,10545
1010,2025-10,Meat & Seafood,368676.26,4143,18135
1010,2025-10,Bakery,172209.42,2169,5888
1010,2025-10,Frozen Foods,271808.16,3426,10159
1010,2025-10,Beverages,339827.82,4145,10647
1010,2025-10,Household,460938.29,4865,21223
1010,2025-10,Electronics,237372.67,3111,9224
1010,2025-10,Health & Beauty,179165.9,2129,8971
1010,2025-10,Home & Garden,114702.69,1472,5371
1010,2025-10,Apparel,98080.01,1140,3269
1010,2025-10,Gas Station,157434.19,3050,10522
1011,2025-10,Grocery,731160.13,10265,26462
1011,2025-10,Fresh Produce,233279.02,2606,9329
1011,2025-10,Meat & Seafood,388498.04,5107,19019
1011,2025-10,Bakery,172883.41,1988,6662
1011,2025-10,Frozen Foods,272596.12,3189,10630
1011,2025-10,Beverages,368598.95,4814,21304
1011,2025-10,Household,398203.54,5640,24118
1011,2025-10,Electronics,220653.02,2940,12548
1011,2025-10,Health & Beauty,181703.65,2360,10130
1011,2025-10,Home & Garden,120439.27,1323,5277
1011,2025-10,Apparel,98362.18,1146,4633
1011,2025-10,Gas Station,160471.4,3808,10297
1012,2025-10,Grocery,751351.17,8856,24136
1012,2025-10,Fresh Produce,302754.12,4058,13336
1012,2025-10,Meat & Seafood,455637.76,4857,19807
1012,2025-10,Bakery,215213.63,2219,9449
1012,2025-10,Frozen Foods,312017.91,3022,13206
1012,2025-10,Beverages,414435.82,4372,16304
1012,2025-10,Household,504801.98,6172,18451
1012,2025-10,Electronics,286568.52,3785,15676
1012,2025-10,Health & Beauty,218742.16,2716,6938
1012,2025-10,Home & Garden,124204.9,1383,5069
1012,2025-10,Apparel,116279.59,1251,4789
1012,2025-10,Gas Station,205233.84,4692,18402
1013,2025-10,Grocery,890218.54,10245,31294
1013,2025-10,Fresh Produce,300281.96,3110,11818
1013,2025-10,Meat & Seafood,474532.62,5857,21517
1013,2025-10,Bakery,207097.28,2572,7302
1013,2025-10,Frozen Foods,342986.75,4492,13439
1013,2025-10,Beverages,443281.77,5384,20268
1013,2025-10,Household,508526.01,4690,18781
1013,2025-10,Electronics,325321.18,3509,11152
1013,2025-10,Health & Beauty,241457.76,3228,11259
1013,2025-10,Home & Garden,126915.55,1411,4658
1013,2025-10,Apparel,131647.59,1520,4992
1013,2025-10,Gas Station,217817.51,4702,12635
1014,2025-10,Grocery,765782.12,8902,25161
1014,2025-10,Fresh Produce,290216.3,3241,10818
1014,2025-10,Meat & Seafood,433033.42,4538,17050
1014,2025-10,Bakery,204366.96,2452,8001
1014,2025-10,Frozen Foods,310172.24,3280,10486
1014,2025-10,Beverages,363608.89,3137,8676
1014,2025-10,Household,454528.34,5100,18483
1014,2025-10,Electronics,247402.71,2799,11133
1014,2025-10,Health & Beauty,215865.0,2415,6638
1014,2025-10,Home & Garden,132285.04,1198,3325
1014,2025-10,Apparel,118183.23,1387,5203
1014,2025-10,Gas Station,182541.86,3586,9363
1015,2025-10,Grocery,794622.65,9977,29804
1015,2025-10,Fresh Produce,306070.36,3811,9751
1015,2025-10,Meat & Seafood,481876.23,4658,14705
1015,2025-10,Bakery,212523.73,2391,6483
1015,2025-10,Frozen Foods,366077.69,4940,12723
1015,2025-10,Beverages,411684.39,4046,14567
1015,2025-10,Household,484529.86,5125,22888
1015,2025-10,Electronics,289326.13,3381,11790
1015,2025-10,Health & Beauty,224767.73,2116,8270
1015,2025-10,Home & Garden,142212.68,1857,5893
1015,2025-10,Apparel,125712.8,1391,4062
1015,2025-10,Gas Station,198083.47,4091,11897
1016,2025-10,Grocery,930956.77,10326,34964
1016,2025-10,Fresh Produce,299452.34,3253,10154
1016,2025-10,Meat & Seafood,484176.75,4887,17927
1016,2025-10,Bakery,220587.75,2490,8230
1016,2025-10,Frozen Foods,341969.56,3931,12365
1016,2025-10,Beverages,439497.49,5257,22071
1016,2025-10,Household,499127.57,5138,22675
1016,2025-10,Electronics,281758.95,3458,10758
1016,2025-10,Health & Beauty,231817.43,2924,10361
1016,2025-10,Home & Garden,131034.95,1419,5001
1016,2025-10,Apparel,129113.13,1560,5673
1016,2025-10,Gas Station,195661.21,4476,19831
1017,2025-10,Grocery,613737.26,8490,24868
1017,2025-10,Fresh Produce,211519.46,2750,11588
1017,2025-10,Meat & Seafood,353780.23,4578,14115
1017,2025-10,Bakery,134200.08,1402,4165
1017,2025-10,Frozen Foods,247513.81,3232,8321
1017,2025-10,Beverages,324816.54,3086,7762
1017,2025-10,Household,387650.81,5130,19519
1017,2025-10,Electronics,201013.46,2200,6588
1017,2025-10,Health & Beauty,159502.48,1839,7427
1017,2025-10,Home & Garden,89502.12,956,2448
1017,2025-10,Apparel,91904.02,956,2691
1017,2025-10,Gas Station,150329.29,2982,8978
1018,2025-10,Grocery,937134.22,12236,39793
1018,2025-10,Fresh Produce,311999.57,4326,16253
1018,2025-10,Meat & Seafood,432881.32,5063,18847
1018,2025-10,Bakery,223103.73,2340,6247
1018,2025-10,Frozen Foods,343209.37,4400,14092
1018,2025-10,Beverages,450206.9,6381,21244
1018,2025-10,Household,552918.7,6337,17426
1018,2025-10,Electronics,313293.92,3664,14359
1018,2025-10,Health & Beauty,209082.24,2588,10702
1018,2025-10,Home & Garden,142979.24,1702,5369
1018,2025-10,Apparel,140392.92,1562,4803
1018,2025-10,Gas Station,229621.35,5151,18999
1019,2025-10,Grocery,624167.47,7472,27197
1019,2025-10,Fresh Produce,242066.46,2567,8621
1019,2025-10,Meat & Seafood,361940.35,4482,17698
1019,2025-10,Bakery,168525.63,2336,6125
1019,2025-10,Frozen Foods,256729.55,3652,12559
1019,2025-10,Beverages,338923.45,3914,11737
1019,2025-10,Household,396161.96,4639,19114
1019,2025-10,Electronics,231460.21,2455,8853
1019,2025-10,Health & Beauty,178732.56,2166,6312
1019,2025-10,Home & Garden,107342.08,1138,3506
1019,2025-10,Apparel,98246.58,1206,3284
1019,2025-10,Gas Station,147031.73,3623,10134
1020,2025-10,Grocery,747732.16,7243,24546
1020,2025-10,Fresh Produce,256434.79,3055,13541
1020,2025-10,Meat & Seafood,380742.92,4316,18790
1020,2025-10,Bakery,183964.38,1992,6547
1020,2025-10,Frozen Foods,307349.11,3580,14519
1020,2025-10,Beverages,363184.41,5136,16197
1020,2025-10,Household,467123.08,5753,17021
1020,2025-10,Electronics,269335.1,3588,12835
1020,2025-10,Health & Beauty,184327.5,1938,5688
1020,2025-10,Home & Garden,114654.72,1390,5446
1020,2025-10,Apparel,119551.48,1305,4468
1020,2025-10,Gas Station,173272.31,3984,12095
1021,2025-10,Grocery,972371.03,10378,43241
1021,2025-10,Fresh Produce,350400.26,4085,12453
1021,2025-10,Meat & Seafood,537878.53,6503,23276
1021,2025-10,Bakery,241619.67,2572,9432
1021,2025-10,Frozen Foods,386997.38,4836,13262
1021,2025-10,Beverages,461916.87,5560,20687
1021,2025-10,Household,566329.36,6154,20298
1021,2025-10,Electronics,353876.66,5102,15252
1021,2025-10,Health & Beauty,247963.07,2780,7636
1021,2025-10,Home & Garden,162895.13,1917,7470
1021,2025-10,Apparel,156991.21,2199,6287
1021,2025-10,Gas Station,212035.9,4328,19069
1022,2025-10,Grocery,770060.2,9148,28976
1022,2025-10,Fresh Produce,307884.16,3425,9691
1022,2025-10,Meat & Seafood,471505.32,6065,25824
1022,2025-10,Bakery,223892.77,2680,10906
1022,2025-10,Frozen Foods,327168.62,3836,10893
1022,2025-10,Beverages,421353.78,4738,17513
1022,2025-10,Household,523913.19,5259,20851
1022,2025-10,Electronics,261201.75,3503,8857
1022,2025-10,Health & Beauty,198853.99,2061,8239
1022,2025-10,Home & Garden,126284.58,1639,6354
1022,2025-10,Apparel,116599.99,1519,5054
1022,2025-10,Gas Station,215341.62,5272,13851
1023,2025-10,Grocery,571604.1,6802,21717
1023,2025-10,Fresh Produce,212151.55,2523,7678
1023,2025-10,Meat & Seafood,302124.59,3621,12842
1023,2025-10,Bakery,143145.03,1852,6912
1023,2025-10,Frozen Foods,230525.77,2848,11083
1023,2025-10,Beverages,309928.77,4071,16721
1023,2025-10,Household,328815.32,4028,16652
1023,2025-10,Electronics,201762.45,2553,7562
1023,2025-10,Health & Beauty,147877.73,1529,5882
1023,2025-10,Home & Garden,96165.94,1012,3315
1023,2025-10,Apparel,84122.14,1027,2799
1023,2025-10,Gas Station,130983.47,3452,14129
1024,2025-10,Grocery,690975.62,7042,18183
1024,2025-10,Fresh Produce,291677.62,3320,14612
1024,2025-10,Meat & Seafood,414115.65,4594,14127
1024,2025-10,Bakery,197007.2,2312,9403
1024,2025-10,Frozen Foods,308040.34,4021,15712
1024,2025-10,Beverages,380425.96,4819,13030
1024,2025-10,Household,462602.33,4569,19549
1024,2025-10,Electronics,271469.83,2989,8471
1024,2025-10,Health & Beauty,204230.14,2000,8942
1024,2025-10,Home & Garden,117518.64,1609,4593
1024,2025-10,Apparel,113770.19,1333,5107
1024,2025-10,Gas Station,180102.53,4400,14819
1025,2025-10,Grocery,675415.9,7748,25673
1025,2025-10,Fresh Produce,231038.94,2643,10800
1025,2025-10,Meat & Seafood,378044.28,4121,18102
1025,2025-10,Bakery,172083.91,1962,6449
1025,2025-10,Frozen Foods,248682.57,2481,10892
1025,2025-10,Beverages,320465.31,3297,8408
1025,2025-10,Household,398776.52,4756,14152
1025,2025-10,Electronics,212276.37,2450,8363
1025,2025-10,Health & Beauty,164944.33,1725,6846
1025,2025-10,Home & Garden,96874.72,1177,3775
1025,2025-10,Apparel,104262.19,1443,4002
1025,2025-10,Gas Station,155466.12,3873,10940
1001,2025-11,Grocery,912909.21,8858,34562
1001,2025-11,Fresh Produce,310122.7,3921,13951
1001,2025-11,Meat & Seafood,489459.58,4976,18316
1001,2025-11,Bakery,222149.79,2494,7699
1001,2025-11,Frozen Foods,358453.23,3543,12441
1001,2025-11,Beverages,493914.26,6031,24302
1001,2025-11,Household,558439.35,7545,33193
1001,2025-11,Electronics,539236.37,4679,12427
1001,2025-11,Health & Beauty,231026.44,2641,6940
1001,2025-11,Home & Garden,151230.33,1992,6600
1001,2025-11,Apparel,139635.36,1732,5904
1001,2025-11,Gas Station,224747.32,5441,23822
1002,2025-11,Grocery,1248980.94,14961,43985
1002,2025-11,Fresh Produce,431836.48,4976,17415
1002,2025-11,Meat & Seafood,650797.95,8267,22788
1002,2025-11,Bakery,305581.8,3328,9411
1002,2025-11,Frozen Foods,517045.35,5774,18869
1002,2025-11,Beverages,615421.8,9022,35520
1002,2025-11,Household,687781.66,8765,24073
1002,2025-11,Electronics,751725.43,8397,30869
1002,2025-11,Health & Beauty,283392.41,2968,12499
1002,2025-11,Home & Garden,198604.17,2571,9124
1002,2025-11,Apparel,189478.41,2391,7891
1002,2025-11,Gas Station,293000.89,6415,18201
1003,2025-11,Grocery,873196.03,11090,35576
1003,2025-11,Fresh Produce,311010.77,3312,8287
1003,2025-11,Meat & Seafood,492173.04,6610,18508
1003,2025-11,Bakery,208545.82,2088,5531
1003,2025-11,Frozen Foods,346494.28,4282,13365
1003,2025-11,Beverages,435425.03,5411,20567
1003,2025-11,Household,521696.57,5530,19273
1003,2025-11,Electronics,532931.72,5964,24462
1003,2025-11,Health & Beauty,192183.62,2098,9044
1003,2025-11,Home & Garden,137978.53,1751,6381
1003,2025-11,Apparel,130316.22,1547,5648
1003,2025-11,Gas Station,197777.69,4329,14800
1004,2025-11,Grocery,1019528.0,12851,47079
1004,2025-11,Fresh Produce,388239.61,3853,10578
1004,2025-11,Meat & Seafood,590068.63,6829,20822
1004,2025-11,Bakery,280573.57,3269,11586
1004,2025-11,Frozen Foods,453350.61,5377,23348
1004,2025-11,Beverages,579740.23,7163,29877
1004,2025-11,Household,647897.4,7658,34058
1004,2025-11,Electronics,579385.17,6392,21029
1004,2025-11,Health & Beauty,253323.09,2847,8981
1004,2025-11,Home & Garden,185856.29,2206,7842
1004,2025-11,Apparel,166668.23,1564,4266
1004,2025-11,Gas Station,265460.82,5456,23651
1005,2025-11,Grocery,685583.21,6939,29395
1005,2025-11,Fresh Produce,245210.5,2540,10098
1005,2025-11,Meat & Seafood,363780.1,4078,11457
1005,2025-11,Bakery,165031.43,2150,6084
1005,2025-11,Frozen Foods,258883.72,2514,10454
1005,2025-11,Beverages,342812.22,3700,12700
1005,2025-11,Household,412036.22,5398,20246
1005,2025-11,Electronics,403453.69,4960,22145
1005,2025-11,Health & Beauty,171036.19,2074,7706
1005,2025-11,Home & Garden,120351.49,1268,3316
1005,2025-11,Apparel,107132.45,1202,3521
1005,2025-11,Gas Station,149660.46,2916,8385
1006,2025-11,Grocery,984533.2,11497,39510
1006,2025-11,Fresh Produce,365011.19,3525,10625
1006,2025-11,Meat & Seafood,476484.95,5266,19187
1006,2025-11,Bakery,246879.58,3254,9793
1006,2025-11,Frozen Foods,361674.95,4604,12894
1006,2025-11,Beverages,494833.93,4833,13455
1006,2025-11,Household,588397.19,7180,22159
1006,2025-11,Electronics,520071.17,5948,19167
1006,2025-11,Health & Beauty,250505.93,2829,7879
1006,2025-11,Home & Garden,152530.42,1845,7252
1006,2025-11,Apparel,157055.26,1763,6509
1006,2025-11,Gas Station,218736.25,5082,14490
1007,2025-11,Grocery,919186.12,10927,38274
1007,2025-11,Fresh Produce,347050.6,4734,13447
1007,2025-11,Meat & Seafood,540247.73,6048,21378
1007,2025-11,Bakery,255340.49,3121,12476
1007,2025-11,Frozen Foods,393696.09,5716,18800
1007,2025-11,Beverages,476996.15,5523,21321
1007,2025-11,Household,600422.18,8113,33023
1007,2025-11,Electronics,584779.19,7819,27323
1007,2025-11,Health & Beauty,233902.78,2855,10287
1007,2025-11,Home & Garden,146468.06,1690,5973
1007,2025-11,Apparel,134630.37,1663,5385
1007,2025-11,Gas Station,229804.13,5580,15356
1008,2025-11,Grocery,1089323.22,11290,32639
1008,2025-11,Fresh Produce,398796.29,5012,15440
1008,2025-11,Meat & Seafood,606277.91,6099,21520
1008,2025-11,Bakery,289178.43,2963,11691
1008,2025-11,Frozen Foods,479456.68,4622,16198
1008,2025-11,Beverages,582495.45,6284,25782
1008,2025-11,Household,632202.71,8282,36056
1008,2025-11,Electronics,620447.34,7064,23427
1008,2025-11,Health & Beauty,294340.44,3625,11647
1008,2025-11,Home & Garden,186334.29,1905,8272
1008,2025-11,Apparel,173688.63,1936,6685
1008,2025-11,Gas Station,268632.54,6824,22209
1009,2025-11,Grocery,1027169.44,11568,34227
1009,2025-11,Fresh Produce,328775.03,4079,11834
1009,2025-11,Meat & Seafood,529548.43,6022,27039
1009,2025-11,Bakery,270514.37,2987,9694
1009,2025-11,Frozen Foods,419918.48,4903,13765
1009,2025-11,Beverages,548750.61,6757,23352
1009,2025-11,Household,585397.01,7428,25094
1009,2025-11,Electronics,644151.16,8538,26862
1009,2025-11,Health & Beauty,243830.64,3057,11174
1009,2025-11,Home & Garden,170491.29,1763,6912
1009,2025-11,Apparel,147738.08,1703,7539
1009,2025-11,Gas Station,229642.04,4244,16582
1010,2025-11,Grocery,797923.34,8351,25742
1010,2025-11,Fresh Produce,277480.23,3375,12141
1010,2025-11,Meat & Seafood,442240.9,5804,22444
1010,2025-11,Bakery,203311.68,2204,5928
1010,2025-11,Frozen Foods,301378.22,3796,11670
1010,2025-11,Beverages,403966.13,4514,15859
1010,2025-11,Household,473287.25,5643,21459
1010,2025-11,Electronics,565399.14,6037,25147
1010,2025-11,Health & Beauty,193829.79,2167,7809
1010,2025-11,Home & Garden,130913.28,1644,6845
1010,2025-11,Apparel,123273.81,1685,6394
1010,2025-11,Gas Station,201779.71,3396,11935
1011,2025-11,Grocery,948867.15,11312,43774
1011,2025-11,Fresh Produce,312928.15,3646,9685
1011,2025-11,Meat & Seafood,488036.43,5917,15594
1011,2025-11,Bakery,214683.76,2459,10568
1011,2025-11,Frozen Foods,359581.47,4424,12953
1011,2025-11,Beverages,446100.85,4814,13982
1011,2025-11,Household,531554.47,6939,17690
1011,2025-11,Electronics,503636.28,5507,22236
1011,2025-11,Health & Beauty,217065.1,2720,8379
1011,2025-11,Home & Garden,140689.83,1964,8177
1011,2025-11,Apparel,128720.24,1654,4525
1011,2025-11,Gas Station,206447.64,4148,11210
1012,2025-11,Grocery,1087937.53,12447,55526
1012,2025-11,Fresh Produce,391346.93,4488,15794
1012,2025-11,Meat & Seafood,540596.02,6423,19508
1012,2025-11,Bakery,277308.88,3356,12154
1012,2025-11,Frozen Foods,408711.13,4286,16445
1012,2025-11,Beverages,530908.25,7180,28814
1012,2025-11,Household,594563.28,6303,24006
1012,2025-11,Electronics,658647.78,7288,30631
1012,2025-11,Health & Beauty,240429.59,3172,11857
1012,2025-11,Home & Garden,181281.77,2435,9103
1012,2025-11,Apparel,153765.91,1863,6026
1012,2025-11,Gas Station,226946.32,5368,23921
1013,2025-11,Grocery,881823.77,10665,27340
1013,2025-11,Fresh Produce,369013.78,4063,10736
1013,2025-11,Meat & Seafood,521135.84,6304,18243
1013,2025-11,Bakery,245976.48,3253,13920
1013,2025-11,Frozen Foods,395414.16,5093,17905
1013,2025-11,Beverages,480190.17,5289,16840
1013,2025-11,Household,563759.63,6291,25075
1013,2025-11,Electronics,555307.6,5027,16274
1013,2025-11,Health & Beauty,236011.16,2711,10164
1013,2025-11,Home & Garden,143732.83,1798,4979
1013,2025-11,Apparel,144023.74,1794,7427
1013,2025-11,Gas Station,244325.62,5676,21306
1014,2025-11,Grocery,983754.19,11902,46764
1014,2025-11,Fresh Produce,317002.81,3799,15989
1014,2025-11,Meat & Seafood,582476.97,6594,17529
1014,2025-11,Bakery,264601.25,3104,11385
1014,2025-11,Frozen Foods,357416.27,4088,12751
1014,2025-11,Beverages,458617.5,5788,21667
1014,2025-11,Household,591133.37,7008,18371
1014,2025-11,Electronics,579761.06,6147,21847
1014,2025-11,Health & Beauty,215162.99,2512,7881
1014,2025-11,Home & Garden,152091.57,1855,5232
1014,2025-11,Apparel,148791.56,1530,6306
1014,2025-11,Gas Station,218022.61,4597,13415
1015,2025-11,Grocery,934460.3,11461,50605
1015,2025-11,Fresh Produce,341724.91,3571,12941
1015,2025-11,Meat & Seafood,473262.05,6878,21975
1015,2025-11,Bakery,237373.4,2875,11908
1015,2025-11,Frozen Foods,399788.88,5133,17200
1015,2025-11,Beverages,439531.69,6366,24455
1015,2025-11,Household,548921.41,7309,30994
1015,2025-11,Electronics,523239.95,7130,28621
1015,2025-11,Health & Beauty,213433.64,2369,6437
1015,2025-11,Home & Garden,137292.87,1821,6777
1015,2025-11,Apparel,138723.22,1662,6930
1015,2025-11,Gas Station,200953.96,4854,19752
1016,2025-11,Grocery,1118297.68,13615,58014
1016,2025-11,Fresh Produce,346010.92,4689,13453
1016,2025-11,Meat & Seafood,534322.99,6697,26057
1016,2025-11,Bakery,245989.21,2610,9903
1016,2025-11,Frozen Foods,400927.87,6098,20546
1016,2025-11,Beverages,504018.1,5960,26701
1016,2025-11,Household,600810.09,7112,26171
1016,2025-11,Electronics,604139.26,7069,30742
1016,2025-11,Health & Beauty,257235.89,2970,13138
1016,2025-11,Home & Garden,157934.09,1702,4256
1016,2025-11,Apparel,157049.96,1915,7570
1016,2025-11,Gas Station,257080.27,5432,19444
1017,2025-11,Grocery,604754.76,8137,31353
1017,2025-11,Fresh Produce,248044.93,3303,8551
1017,2025-11,Meat & Seafood,360651.74,4204,12947
1017,2025-11,Bakery,170683.99,2290,7899
1017,2025-11,Frozen Foods,267743.6,3149,11848
1017,2025-11,Beverages,369159.11,4160,12507
1017,2025-11,Household,384464.95,4140,10671
1017,2025-11,Electronics,442694.72,4032,14559
1017,2025-11,Health & Beauty,165295.05,1759,4950
1017,2025-11,Home & Garden,110806.19,1347,3967
1017,2025-11,Apparel,97117.44,1220,3836
1017,2025-11,Gas Station,165354.63,3935,16545
1018,2025-11,Grocery,913281.68,10575,34356
1018,2025-11,Fresh Produce,334772.51,3982,12288
1018,2025-11,Meat & Seafood,527226.74,6139,17130
1018,2025-11,Bakery,223385.14,2341,5993
1018,2025-11,Frozen Foods,343431.48,4302,14013
1018,2025-11,Beverages,450392.51,6041,17854
1018,2025-11,Household,573298.58,6403,18319
1018,2025-11,Electronics,561604.9,6127,15802
1018,2025-11,Health & Beauty,236640.83,2886,8096
1018,2025-11,Home & Garden,152679.59,1573,5054
1018,2025-11,Apparel,143055.06,1937,6521
1018,2025-11,Gas Station,222534.5,5160,17034
1019,2025-11,Grocery,962951.66,12988,42157
1019,2025-11,Fresh Produce,352895.65,3566,13766
1019,2025-11,Meat & Seafood,503380.8,5812,16815
1019,2025-11,Bakery,238988.28,2564,8843
1019,2025-11,Frozen Foods,352145.21,3714,10158
1019,2025-11,Beverages,443782.82,4393,11211
1019,2025-11,Household,542350.48,6051,21750
1019,2025-11,Electronics,549488.4,6741,21939
1019,2025-11,Health & Beauty,235594.54,3026,10288
1019,2025-11,Home & Garden,152020.78,1735,4811
1019,2025-11,Apparel,134081.0,1552,4621
1019,2025-11,Gas Station,234162.64,4747,13714
1020,2025-11,Grocery,792399.54,9629,34892
1020,2025-11,Fresh Produce,301903.65,3627,11953
1020,2025-11,Meat & Seafood,442835.92,5378,21005
1020,2025-11,Bakery,205629.23,2829,10048
1020,2025-11,Frozen Foods,311501.11,3492,10172
1020,2025-11,Beverages,432669.77,4774,14365
1020,2025-11,Household,481144.35,6746,28811
1020,2025-11,Electronics,476295.05,4742,12771
1020,2025-11,Health & Beauty,202186.22,1878,7447
1020,2025-11,Home & Garden,124991.03,1376,5178
1020,2025-11,Apparel,118601.5,1064,4439
1020,2025-11,Gas Station,212075.77,4706,17946
1021,2025-11,Grocery,1224709.74,14135,63305
1021,2025-11,Fresh Produce,405886.03,4953,20732
1021,2025-11,Meat & Seafood,584373.63,5640,15004
1021,2025-11,Bakery,307022.15,3211,14198
1021,2025-11,Frozen Foods,451889.15,5836,19678
1021,2025-11,Beverages,603263.14,6872,20749
1021,2025-11,Household,676183.23,5574,18766
1021,2025-11,Electronics,659385.31,8008,24798
1021,2025-11,Health & Beauty,289378.48,2937,10083
1021,2025-11,Home & Garden,190849.14,2305,6984
1021,2025-11,Apparel,161686.7,1840,6356
1021,2025-11,Gas Station,262330.8,6798,25108
1022,2025-11,Grocery,960571.38,11187,45141
1022,2025-11,Fresh Produce,363599.29,4148,13647
1022,2025-11,Meat & Seafood,530966.88,6323,24041
1022,2025-11,Bakery,261184.98,2475,8877
1022,2025-11,Frozen Foods,367132.53,4433,17275
1022,2025-11,Beverages,464153.48,5617,22697
1022,2025-11,Household,576070.05,8194,26258
1022,2025-11,Electronics,542428.62,6355,20315
1022,2025-11,Health & Beauty,231638.5,2918,8836
1022,2025-11,Home & Garden,149832.58,1860,5564
1022,2025-11,Apparel,156740.9,2013,5895
1022,2025-11,Gas Station,240471.95,6227,20127
1023,2025-11,Grocery,847961.71,12212,34950
1023,2025-11,Fresh Produce,332884.89,3048,10430
1023,2025-11,Meat & Seafood,547539.59,7105,29395
1023,2025-11,Bakery,231440.53,3109,8038
1023,2025-11,Frozen Foods,387636.42,4516,14159
1023,2025-11,Beverages,504067.4,5516,22866
1023,2025-11,Household,520532.4,5270,14416
1023,2025-11,Electronics,592084.22,6780,18853
1023,2025-11,Health & Beauty,224720.06,2360,9471
1023,2025-11,Home & Garden,150875.03,1889,5439
1023,2025-11,Apparel,135176.46,1443,5290
1023,2025-11,Gas Station,234318.67,5204,14557
1024,2025-11,Grocery,817655.66,9577,32314
1024,2025-11,Fresh Produce,308607.79,3510,12952
1024,2025-11,Meat & Seafood,467471.08,5724,22176
1024,2025-11,Bakery,215455.53,3341,8784
1024,2025-11,Frozen Foods,377355.77,3829,13617
1024,2025-11,Beverages,402757.87,4006,14465
1024,2025-11,Household,512221.7,5412,18368
1024,2025-11,Electronics,496486.74,6056,15933
1024,2025-11,Health & Beauty,221080.26,2762,8658
1024,2025-11,Home & Garden,131001.22,1543,6039
1024,2025-11,Apparel,118793.13,1449,6122
1024,2025-11,Gas Station,212363.15,5073,20263
1025,2025-11,Grocery,803819.55,10380,35905
